PLP	Best Cluster (kcal/mol)	Run	Largest Cluster (kcal/mol)	Run	Best Cluster Res (kcal/mol)	Run	Largest Cluster Res (kcal/mol)	Run	Largest Cluster Res Best (kcal/mol)	Run	Largest Cluster Res Mean (kcal/mol)	bestbest (kcal/mol)	Run	Largest Cluster	Num in Largest Cluster
Q9HD40_1_501_4zdp_pdb_PLP_2.dlg	-10.74	45	-10.53	20	-11.53	45	-11.48	20	-12.0	84	-11.44	-12.0	84	2	49
Q16719_6_460_2hzp.1.A_swissmodel_PLP_2.dlg	-8.59	82	-5.68	85	-9.47	82	-6.38	85	-6.38	85	-6.27	-9.47	82	3	52
Q99259_93_594_2okj_pdb_PLP_1.dlg	-9.52	24	-9.52	24	-10.36	24	-10.36	24	-10.37	52	-10.13	-10.81	46	1	93
Q8N5Z0_1_425_4ge9_pdb_PLP_2.dlg	-10.07	98	-10.07	98	-10.94	98	-10.94	98	-11.24	39	-10.57	-11.24	39	1	45
Q9Y617_17_370_3e77.1.A_swissmodel_PLP_2.dlg	-9.18	39	-8.23	90	-9.92	39	-9.01	90	-9.56	66	-9.16	-9.92	39	2	63
O15382_28_392_5i5v_pdb_PLP_1.dlg	-10.6	66	-9.9	41	-11.24	66	-10.7	41	-10.79	78	-10.48	-11.24	66	2	65
Q9Y617_17_370_3e77_pdb_PLP_1.dlg	-8.37	30	-8.37	30	-9.18	30	-9.18	30	-9.64	81	-9.16	-9.64	81	1	42
P21549_1_388_2yob_pdb_PLP_1.dlg	-9.11	32	-9.11	32	-9.77	32	-9.77	32	-9.77	32	-9.39	-10.05	5	1	38
P11926_7_427_1d7k.1.A_swissmodel_PLP_1.dlg	-7.01	81	-6.59	88	-7.9	81	-7.87	88	-7.87	88	-7.56	-7.94	7	3	34
Q9HD40_1_501_4zdo_pdb_PLP_4.dlg	-10.07	50	-10.07	50	-11.43	50	-11.43	50	-11.44	4	-11.06	-11.44	4	1	57
O15382_28_392_1ekv_pdb_PLP_2.dlg	-10.24	51	-10.24	51	-11.6	51	-11.6	51	-11.63	55	-11.39	-11.63	55	1	72
P34897_43_504_4pvf.1.A_swissmodel_PLP_4.dlg	-7.52	58	-7.52	58	-8.3	58	-8.3	58	-8.7	42	-8.36	-8.7	42	1	78
P32929_1_402_2nmp_pdb_PLP_1.dlg	-8.93	83	-8.93	83	-10.41	83	-10.41	83	-10.41	83	-9.91	-10.41	83	1	100
P17735_41_444_3dyd_pdb_PLP_2.dlg	-8.1	40	-7.13	3	-9.32	40	-7.82	3	-7.85	98	-7.7	-9.32	40	4	29
Q05329_88_584_2okk.1.A_swissmodel_PLP_1.dlg	-9.4	69	-9.4	69	-10.23	69	-10.23	69	-10.31	71	-9.85	-10.31	71	1	83
Q9Y697_56_457_5usr.1.A_swissmodel_PLP_2.dlg	-9.14	54	-9.14	54	-9.74	54	-9.74	54	-9.87	60	-9.45	-9.87	60	1	76
P17174_14_412_3ii0_pdb_PLP_2.dlg	-11.72	26	-11.42	91	-12.36	26	-12.33	91	-12.33	91	-12.08	-12.39	14	2	35
P04181_1_439_2oat_pdb_PLP_2.dlg	-7.95	10	-7.95	10	-8.69	10	-8.69	10	-8.69	10	-8.42	-9.26	43	1	45
O15382_28_392_5bwx_pdb_PLP_2.dlg	-10.25	86	-10.12	72	-10.8	86	-10.94	72	-10.95	33	-10.65	-11.06	27	2	43
O15270_177_540_2bwp.1.A_swissmodel_PLP_2.dlg	-7.02	50	-6.67	21	-8.31	50	-7.55	21	-7.81	62	-7.39	-8.31	50	2	83
P34896_11_480_1bj4_pdb_PLP_1.dlg	-7.4	52	-7.4	52	-8.38	52	-8.38	52	-8.77	20	-8.22	-8.77	20	1	89
P23378_53_1006_4lgl.1.A_swissmodel_PLP_1.dlg	-6.67	82	-6.53	72	-7.57	82	-7.35	72	-7.77	74	-7.35	-7.77	74	2	82
P13196_240_598_3tqx.1.A_swissmodel_PLP_1.dlg	-8.37	52	-8.37	52	-9.2	52	-9.2	52	-9.49	62	-9.11	-9.49	62	1	79
P04181_38_439_1gbn_pdb_PLP_3.dlg	-8.17	84	-8.17	84	-9.08	84	-9.08	84	-9.32	94	-9.02	-9.32	94	1	23
P32929_1_402_3cog_pdb_PLP_1.dlg	-8.69	62	-8.69	62	-9.81	62	-9.81	62	-10.05	46	-9.65	-10.05	46	1	100
Q96QU6_55_475_1m7y.1.A_swissmodel_PLP_1.dlg	-8.48	54	-6.94	38	-9.36	54	-8.18	38	-8.19	30	-8.11	-9.36	54	6	22
Q8NHS2_5_399_3wzf.1.A_swissmodel_PLP_1.dlg	-7.94	31	-7.94	31	-8.77	31	-8.77	31	-9.4	36	-9.0	-9.4	36	1	58
Q8TD30_49_523_3ihj_pdb_PLP_2.dlg	-8.41	48	-8.41	48	-9.1	48	-9.1	48	-9.24	13	-8.91	-9.24	13	1	64
P11926_1_461_2oo0_pdb_PLP_2.dlg	-7.48	45	-7.22	27	-9.01	45	-8.06	27	-8.06	27	-7.87	-9.02	60	2	59
Q8IYQ7_1kl7.1.A_227_740_PLP_2.dlg	-8.21	38	-8.21	38	-9.56	38	-9.56	38	-9.56	38	-8.84	-9.56	38	1	34
Q16773_1_422_4wlj_pdb_PLP_2.dlg	-10.33	29	-10.33	29	-11.17	29	-11.17	29	-11.19	83	-11.05	-11.19	83	1	61
P04181_1_439_2oat_pdb_PLP_4.dlg	-7.96	94	-7.32	81	-9.32	94	-8.06	81	-8.63	100	-8.2	-9.36	56	6	30
P06737_24_832_3cem_pdb_PLP_1.dlg	-9.55	70	-9.38	48	-10.38	70	-10.96	48	-11.0	6	-10.18	-11.0	6	3	50
Q8N5Z0_1_425_5tf5_pdb_PLP_2.dlg	-9.81	99	-9.75	14	-10.73	99	-10.62	14	-10.62	14	-10.32	-10.75	91	2	41
P19113_2_477_4e1o.1.A_swissmodel_PLP_2.dlg	-8.36	99	-8.36	99	-9.1	99	-9.1	99	-9.35	31	-8.99	-9.62	12	1	30
Q8TBG4_7_438_4ysn.1.A_swissmodel_PLP_3.dlg	-9.7	98	-9.7	98	-11.05	98	-11.05	98	-11.09	22	-10.48	-11.09	22	1	83
O15382_28_392_5i60_pdb_PLP_2.dlg	-10.14	66	-10.14	66	-10.92	66	-10.92	66	-11.08	95	-10.71	-11.14	57	1	88
P00505_32_430_5ax8.2.B_swissmodel_PLP_1.dlg	-10.44	12	-10.43	11	-11.24	12	-11.27	11	-11.72	100	-11.4	-11.72	100	2	75
O15382_28_392_2hg8_pdb_PLP_1.dlg	-10.6	76	-10.04	13	-11.23	76	-10.68	13	-11.34	40	-10.89	-11.69	86	3	58
P54687_21_386_2abj.1.A_swissmodel_PLP_1.dlg	-7.97	7	-7.97	7	-8.75	7	-8.75	7	-8.78	57	-8.57	-9.13	68	1	53
Q6YP21_41_450_3e2y.1.A_swissmodel_PLP_1.dlg	-11.44	15	-11.44	15	-12.36	15	-12.36	15	-12.43	14	-12.08	-12.43	14	1	47
Q05329_88_584_2okk_pdb_PLP_1.dlg	-9.51	86	-9.51	86	-10.3	86	-10.3	86	-10.33	72	-10.07	-10.33	72	1	87
Q8N5Z0_1_425_4ge9_pdb_PLP_1.dlg	-10.92	35	-10.92	35	-11.75	35	-11.75	35	-12.05	81	-11.24	-12.05	81	1	56
O15382_28_392_5i5w_pdb_PLP_2.dlg	-10.29	10	-10.14	34	-10.84	10	-10.95	34	-11.21	71	-10.85	-11.21	71	2	76
Q8N5Z0_1_425_4ge4_pdb_PLP_2.dlg	-10.56	28	-10.56	28	-11.36	28	-11.36	28	-11.48	82	-11.02	-11.48	82	1	64
P34897_17_504_3ou5_pdb_PLP_2.dlg	-5.95	18	-5.95	18	-6.73	18	-6.73	18	-7.07	7	-6.7	-7.14	90	1	22
Q86YJ6_1_470_1kl7.1.A_swissmodel_PLP_1.dlg	-8.79	28	-8.79	28	-9.51	28	-9.51	28	-9.51	28	-9.28	-9.51	28	1	42
P00505_32_430_5ax8.2.B_swissmodel_PLP_2.dlg	-11.05	35	-10.99	88	-11.72	35	-12.18	88	-12.35	83	-11.65	-12.35	83	2	54
Q16773_1_422_3fvs_pdb_PLP_1.dlg	-9.13	17	-9.0	85	-9.82	17	-9.66	85	-9.66	85	-9.55	-9.94	71	2	66
O15382_28_392_5bwr_pdb_PLP_1.dlg	-10.07	42	-10.07	42	-10.88	42	-10.88	42	-11.01	29	-10.71	-11.01	29	1	77
P13196_199_595_2bwp.1.A_swissmodel_PLP_1.dlg	-7.05	92	-7.05	92	-7.78	92	-7.78	92	-8.21	18	-7.67	-8.21	18	1	49
Q8TBG4_7_438_4ysn.1.A_swissmodel_PLP_1.dlg	-9.81	67	-9.81	67	-10.73	67	-10.73	67	-10.75	77	-10.51	-10.75	77	1	27
P80404_39_499_4y0d.1.A_swissmodel_PLP_1.dlg	-8.54	19	-8.54	19	-9.3	19	-9.3	19	-9.35	26	-9.26	-9.41	76	1	63
Q9HD40_19_462_4zdl.1.A_swissmodel_PLP_1.dlg	-11.28	94	-11.28	94	-12.75	94	-12.75	94	-12.75	94	-12.0	-12.75	94	1	62
Q9Y697_67_457_5kz5_pdb_PLP_9.dlg
P34897_22_504_4pvf_pdb_PLP_2.dlg	-7.99	70	-7.99	70	-8.87	70	-8.87	70	-8.97	39	-8.7	-8.97	39	1	76
Q9BYV1_65_508_5g4i.1.A_swissmodel_PLP_2.dlg	-7.54	17	-7.34	64	-8.28	17	-8.16	64	-8.16	64	-7.75	-8.28	17	3	35
Q9Y697_67_457_5kz5_pdb_PLP_11.dlg
P11216_1_843_5iko_pdb_PLP_1.dlg	-9.22	63	-9.22	63	-10.03	63	-10.03	63	-10.05	20	-9.88	-10.05	20	1	75
P11217_13_837_3zcp.1.A_swissmodel_PLP_1.dlg	-8.98	45	-8.64	7	-9.86	45	-9.15	7	-10.04	24	-9.35	-10.17	95	5	54
Q99259_93_593_2okj.1.A_swissmodel_PLP_1.dlg	-9.32	98	-9.32	98	-10.21	98	-10.21	98	-10.21	98	-10.06	-10.21	98	1	88
P17735_41_444_3dyd_pdb_PLP_1.dlg	-8.73	88	-8.73	88	-9.5	88	-9.5	88	-9.53	21	-9.16	-9.53	21	1	71
O15382_28_392_1ekf_pdb_PLP_1.dlg	-10.34	68	-9.93	71	-11.06	68	-10.72	71	-10.91	95	-10.52	-11.2	2	3	65
O75600_41_418_3tqx.1.A_swissmodel_PLP_2.dlg	-8.44	74	-8.44	74	-9.27	74	-9.27	74	-9.68	60	-9.21	-9.68	60	1	44
P06737_24_832_3ceh_pdb_PLP_1.dlg	-9.18	84	-8.84	77	-10.01	84	-9.56	77	-9.9	4	-9.6	-10.03	12	3	29
P32929_10_399_3cog.1.A_swissmodel_PLP_3.dlg	-9.73	14	-9.73	14	-10.62	14	-10.62	14	-10.8	31	-10.33	-10.8	31	1	99
Q9Y617_17_370_3e77.1.A_swissmodel_PLP_1.dlg	-8.36	85	-8.36	85	-9.19	85	-9.19	85	-9.69	3	-9.43	-9.69	3	1	56
P20711_1_480_3rbl_pdb_PLP_2.dlg	-9.57	87	-9.57	87	-10.15	87	-10.15	87	-10.53	8	-10.06	-10.53	8	1	55
P04181_38_439_2can_pdb_PLP_2.dlg	-8.16	54	-8.16	54	-9.28	54	-9.28	54	-9.32	71	-9.14	-9.32	71	1	52
Q16773_1_422_4wlh_pdb_PLP_2.dlg	-8.85	86	-7.62	78	-9.61	86	-8.3	78	-8.3	78	-8.19	-9.72	43	3	37
P04181_1_439_2oat_pdb_PLP_1.dlg	-7.95	15	-7.59	84	-9.38	15	-8.32	84	-8.57	7	-8.35	-9.38	15	3	26
P06737_2_847_1xoi_pdb_PLP_2.dlg	-9.52	89	-9.52	89	-10.33	89	-10.33	89	-10.88	91	-10.28	-10.88	91	1	59
P00505_30_430_5ax8_pdb_PLP_2.dlg	-11.8	50	-11.13	48	-12.69	50	-12.01	48	-12.41	45	-11.94	-13.19	96	3	38
P06737_2_847_1fc0_pdb_PLP_1.dlg	-9.72	82	-9.72	82	-8.17	82	-8.17	82	-8.77	20	-8.35	-9.78	70	1	43
P06737_1_847_1l5r_pdb_PLP_4.dlg	-9.45	1	-9.28	40	-10.16	1	-9.76	40	-10.79	48	-10.48	-10.79	48	3	65
P34897_22_504_4pvf_pdb_PLP_3.dlg	-8.43	39	-8.43	39	-9.19	39	-9.19	39	-9.49	4	-9.01	-9.49	4	1	79
O75600_41_418_3tqx.1.A_swissmodel_PLP_1.dlg	-8.77	95	-8.47	10	-10.15	95	-9.3	10	-9.46	75	-9.17	-10.15	95	2	85
Q6ZQY3_35_520_5hsj.1.A_swissmodel_PLP_2.dlg	-7.83	19	-6.71	16	-8.76	19	-7.63	16	-7.8	88	-7.5	-8.76	19	11	26
O15382_28_392_5i5w_pdb_PLP_1.dlg	-10.13	59	-9.85	56	-11.6	59	-10.56	56	-10.58	7	-10.34	-11.6	59	2	57
O15382_28_392_5i5s_pdb_PLP_2.dlg	-10.17	47	-10.17	47	-11.01	47	-11.01	47	-11.19	3	-10.86	-11.19	3	1	77
P23378_53_1006_4lgl.1.A_swissmodel_PLP_2.dlg	-6.15	80	-5.67	77	-6.93	80	-6.31	77	-6.71	10	-6.38	-7.18	41	5	35
Q9Y697_67_457_5kz5_pdb_PLP_10.dlg
Q9HD40_1_501_3hl2_pdb_PLP_2.dlg	-11.09	99	-9.73	61	-11.87	99	-10.58	61	-11.14	42	-10.58	-12.04	73	5	55
Q8N5Z0_1_425_2xh1_pdb_PLP_2.dlg	-10.41	1	-10.41	1	-11.35	1	-11.35	1	-11.46	91	-10.85	-11.46	91	1	61
O75600_74_419_2x8u.1.A_swissmodel_PLP_1.dlg	-8.04	11	-8.04	11	-9.2	11	-9.2	11	-9.22	51	-8.96	-9.22	51	1	53
P21549_1_392_4cbs_pdb_PLP_2.dlg	-9.37	64	-8.37	25	-10.16	64	-9.92	25	-9.93	59	-9.44	-10.16	64	2	48
O15382_28_392_5i5t_pdb_PLP_1.dlg	-9.88	80	-9.88	80	-10.6	80	-10.6	80	-10.7	30	-10.47	-10.81	25	1	54
Q6ZQY3_35_521_2jis.1.A_swissmodel_PLP_1.dlg	-8.1	36	-8.1	36	-8.97	36	-8.97	36	-9.49	2	-9.02	-9.49	2	1	74
P06737_2_847_3dds_pdb_PLP_1.dlg	-9.41	26	-9.09	66	-10.26	26	-9.97	66	-10.54	35	-10.14	-10.69	80	3	44
O15382_28_392_5i5t_pdb_PLP_2.dlg	-10.37	30	-9.93	72	-10.95	30	-10.79	72	-10.98	32	-10.61	-11.19	69	2	72
O15382_28_392_5cr5_pdb_PLP_1.dlg	-10.76	33	-9.74	31	-11.33	33	-10.51	31	-10.94	83	-10.35	-11.36	55	4	37
Q8NHS2_5_399_3wzf.1.A_swissmodel_PLP_2.dlg	-7.77	13	-7.61	91	-8.62	13	-8.44	91	-8.9	87	-8.63	-8.98	2	2	31
P0DN79_43_545_4pcu.1.A_swissmodel_PLP_1.dlg	-8.41	4	-8.41	4	-9.22	4	-9.22	4	-9.58	2	-8.89	-9.58	2	1	63
P32929_1_402_2nmp_pdb_PLP_2.dlg	-7.05	66	-6.46	33	-7.85	66	-7.31	33	-7.59	67	-7.1	-7.85	66	2	42
Q8N5Z0_1_425_5efs_pdb_PLP_1.dlg	-11.13	75	-11.13	75	-12.07	75	-12.07	75	-12.38	81	-12.07	-12.38	81	1	50
O15382_28_392_1ekf_pdb_PLP_2.dlg	-10.49	3	-9.71	75	-11.08	3	-10.98	75	-10.98	75	-10.57	-11.23	17	3	58
Q9BYV1_52_496_5g4i.1.A_swissmodel_PLP_2.dlg	-7.46	13	-6.21	72	-8.22	13	-7.57	72	-7.59	17	-7.19	-8.35	86	7	47
Q8IUZ5_10_438_5g4i.1.A_swissmodel_PLP_2.dlg	-9.68	55	-8.75	44	-10.71	55	-9.58	44	-9.58	44	-9.49	-11.01	80	3	27
Q8TBG4_7_438_4ysn.1.A_swissmodel_PLP_4.dlg	-9.72	65	-9.72	65	-11.24	65	-11.24	65	-11.3	19	-10.96	-11.3	19	1	76
P13196_240_598_3tqx.1.A_swissmodel_PLP_2.dlg	-8.75	41	-8.75	41	-10.26	41	-10.26	41	-10.26	41	-9.94	-10.26	41	1	81
Q8N5Z0_1_425_4geb_pdb_PLP_2.dlg	-11.31	70	-11.31	70	-12.18	70	-12.18	70	-12.52	61	-11.81	-12.52	61	1	58
Q16773_1_422_3fvx_pdb_PLP_1.dlg	-9.35	21	-8.59	93	-10.11	21	-9.26	93	-9.26	93	-9.11	-10.15	97	2	60
P34897_17_504_3ou5_pdb_PLP_1.dlg	-5.96	27	-5.96	27	-6.77	27	-6.77	27	-6.97	90	-6.65	-7.16	31	1	27
O15382_28_392_5bwv_pdb_PLP_2.dlg	-10.3	27	-9.89	91	-10.86	27	-10.64	91	-10.75	59	-10.44	-11.02	34	2	31
P21549_1_392_4i8a_pdb_PLP_2.dlg	-7.79	51	-7.79	51	-8.67	51	-8.67	51	-8.91	74	-8.52	-8.91	74	1	31
P04181_38_439_2can_pdb_PLP_1.dlg	-8.21	60	-8.21	60	-9.09	60	-9.09	60	-9.4	22	-9.13	-9.4	22	1	74
P06737_1_847_1l7x_pdb_PLP_4.dlg	-9.54	4	-9.11	44	-10.41	4	-9.86	44	-10.15	97	-9.91	-10.48	59	4	35
Q16773_1_422_3fvu_pdb_PLP_1.dlg	-9.52	15	-9.52	15	-10.14	15	-10.14	15	-10.34	74	-9.54	-10.34	74	1	36
P04181_38_439_1gbn_pdb_PLP_1.dlg	-7.95	64	-7.95	64	-8.89	64	-8.89	64	-9.18	1	-8.89	-9.18	1	1	37
Q9HD40_1_501_4zdp_pdb_PLP_4.dlg	-10.74	6	-10.49	51	-11.57	6	-11.34	51	-12.01	93	-11.52	-12.01	93	2	50
Q16773_1_422_3fvs_pdb_PLP_2.dlg	-8.88	56	-8.33	42	-9.65	56	-8.98	42	-9.01	68	-8.94	-9.65	56	2	69
Q9GZT4_1_340_3l6b_pdb_PLP_2.dlg	-9.73	96	-9.41	4	-10.37	96	-10.93	4	-10.96	18	-10.49	-10.96	18	3	54
Q9BYV1_65_508_5g4i.1.A_swissmodel_PLP_1.dlg	-7.5	91	-5.94	19	-8.2	91	-6.79	19	-7.07	9	-6.58	-8.2	91	6	36
O15382_28_392_2a1h_pdb_PLP_2.dlg	-10.58	12	-9.78	4	-11.22	12	-11.02	4	-11.03	55	-10.5	-11.57	67	3	30
P54687_21_386_2abj.1.A_swissmodel_PLP_2.dlg	-8.03	69	-7.93	98	-8.9	69	-8.66	98	-8.66	98	-8.54	-8.9	69	2	41
P19113_2_477_4e1o.1.A_swissmodel_PLP_1.dlg	-8.33	98	-8.33	98	-9.08	98	-9.08	98	-9.4	25	-9.04	-9.63	28	1	28
Q9HD40_1_501_4zdp_pdb_PLP_1.dlg	-9.87	73	-9.59	90	-10.63	73	-11.06	90	-11.06	90	-10.57	-11.06	90	2	89
Q9HD40_1_501_4zdo_pdb_PLP_1.dlg	-9.87	13	-8.71	12	-10.62	13	-10.04	12	-10.15	75	-9.93	-10.62	13	4	45
P11216_22_840_5iko.1.A_swissmodel_PLP_3.dlg	-8.42	36	-8.42	36	-9.26	36	-9.26	36	-9.74	78	-9.38	-9.74	78	1	51
Q8N5Z0_1_425_2xh1_pdb_PLP_1.dlg	-10.0	88	-10.0	88	-10.88	88	-10.88	88	-11.0	4	-10.52	-11.0	4	1	76
P06737_1_847_1l5q_pdb_PLP_3.dlg	-9.75	27	-9.53	82	-10.77	27	-11.13	82	-11.13	82	-10.4	-11.13	82	3	44
O15382_28_392_5bwt_pdb_PLP_1.dlg	-10.01	90	-10.01	90	-10.75	90	-10.75	90	-10.78	2	-10.63	-10.92	69	1	54
P21549_1_388_2yob_pdb_PLP_2.dlg	-8.49	3	-8.49	3	-9.47	3	-9.47	3	-9.5	52	-9.0	-9.82	25	1	29
P11216_1_843_5iko_pdb_PLP_4.dlg	-9.11	60	-9.11	60	-9.97	60	-9.97	60	-10.33	34	-9.94	-10.33	34	1	76
P21549_1_392_4i8a_pdb_PLP_1.dlg	-7.37	3	-7.04	86	-8.14	3	-7.97	86	-8.05	33	-7.7	-8.79	12	5	29
O94903_12_248_1ct5.1.A_swissmodel_PLP_1.dlg	-7.12	78	-7.12	78	-7.98	78	-7.98	78	-8.29	67	-7.76	-8.29	67	1	58
Q96EN8_35_495_5j8q.1.A_swissmodel_PLP_2.dlg	-7.49	58	-7.49	58	-8.31	58	-8.31	58	-8.39	8	-8.08	-8.45	71	1	52
P21549_1_392_4kxk_pdb_PLP_2.dlg	-8.4	39	-8.4	39	-9.19	39	-9.19	39	-9.22	15	-8.88	-9.22	15	1	68
Q05329_88_584_2okk.1.A_swissmodel_PLP_2.dlg	-9.45	90	-9.45	90	-10.27	90	-10.27	90	-10.29	96	-9.94	-10.29	96	1	85
P17735_41_444_3dyd.1.A_swissmodel_PLP_1.dlg	-9.25	40	-9.25	40	-10.03	40	-10.03	40	-10.03	40	-9.67	-10.03	40	1	52
Q16773_1_422_4wlj_pdb_PLP_1.dlg	-10.1	97	-10.1	97	-10.93	97	-10.93	97	-10.97	96	-10.77	-10.97	96	1	88
Q8N5Z0_2_425_2vgz_pdb_PLP_2.dlg	-10.85	70	-10.85	70	-11.78	70	-11.78	70	-12.12	89	-11.47	-12.12	89	1	77
P11216_1_843_5iko_pdb_PLP_3.dlg	-9.56	59	-9.56	59	-10.49	59	-10.49	59	-10.59	94	-10.35	-10.59	94	1	91
Q9NUV7_105_529_4bmk.1.A_swissmodel_PLP_2.dlg	-10.06	74	-10.01	19	-11.62	74	-10.62	19	-10.89	96	-10.38	-11.62	74	2	33
Q8N5Z0_1_425_5tf5_pdb_PLP_1.dlg	-10.19	78	-10.19	78	-11.06	78	-11.06	78	-11.09	26	-10.96	-11.09	26	1	60
P13196_199_595_2bwp.1.A_swissmodel_PLP_2.dlg	-7.95	58	-6.5	27	-8.77	58	-7.29	27	-7.79	10	-7.31	-8.78	74	6	29
O15270_145_538_1fc4.1.A_swissmodel_PLP_1.dlg	-8.82	84	-8.82	84	-9.84	84	-9.84	84	-10.05	32	-9.68	-10.05	32	1	55
Q96QU6_63_482_1ynu.1.A_swissmodel_PLP_2.dlg	-8.88	10	-8.88	10	-9.7	10	-9.7	10	-10.08	53	-9.47	-10.08	53	1	77
P00505_30_430_5ax8_pdb_PLP_1.dlg	-9.58	41	-9.42	98	-10.22	41	-10.06	98	-10.12	79	-9.81	-10.65	44	3	34
P06737_1_847_1l5q_pdb_PLP_2.dlg	-9.75	37	-9.56	8	-10.48	37	-10.17	8	-11.01	65	-10.47	-11.01	65	3	53
O15382_28_392_2hgw_pdb_PLP_1.dlg	-10.44	12	-10.17	34	-11.1	12	-11.04	34	-11.06	19	-10.74	-11.1	12	2	74
O15382_28_392_5i5x_pdb_PLP_1.dlg	-10.2	7	-9.77	16	-10.91	7	-11.08	16	-11.16	91	-10.99	-11.16	91	2	53
Q8N5Z0_1_425_4gdy_pdb_PLP_1.dlg	-10.61	94	-10.61	94	-11.5	94	-11.5	94	-11.58	89	-11.11	-11.58	89	1	69
P34896_8_483_1eji.1.D_swissmodel_PLP_1.dlg	-7.98	56	-7.23	66	-8.83	56	-8.65	66	-8.68	19	-7.94	-9.12	6	2	52
P54687_21_386_2abj_pdb_PLP_2.dlg	-8.85	44	-8.3	31	-9.46	44	-8.92	31	-9.03	45	-8.84	-10.07	9	3	48
P20711_1_383_1js6.1.A_swissmodel_PLP_1.dlg	-8.19	56	-8.19	56	-8.85	56	-8.85	56	-8.92	65	-8.7	-8.92	65	1	51
P32929_10_399_3cog.1.A_swissmodel_PLP_2.dlg	-6.45	23	-6.06	4	-7.33	23	-7.43	4	-7.45	56	-7.16	-7.65	1	5	32
Q9BYV1_52_496_5g4i.1.A_swissmodel_PLP_1.dlg	-7.52	42	-6.39	4	-8.46	42	-7.25	4	-7.25	4	-7.03	-8.48	31	8	33
O15382_28_392_1kt8_pdb_PLP_2.dlg	-9.96	30	-9.7	84	-10.67	30	-11.15	84	-11.22	1	-11.0	-11.22	1	2	50
Q99259_93_593_2okj.1.A_swissmodel_PLP_2.dlg	-8.88	78	-8.88	78	-9.72	78	-9.72	78	-9.76	5	-9.59	-9.76	5	1	80
P54687_1_386_2cog_pdb_PLP_2.dlg	-9.35	99	-8.67	58	-9.91	99	-9.39	58	-9.87	37	-9.33	-10.04	81	4	50
P06737_1_847_1em6_pdb_PLP_2.dlg	-9.73	60	-9.5	43	-10.69	60	-11.1	43	-11.13	4	-10.5	-11.13	4	3	55
P34897_22_504_4pvf_pdb_PLP_4.dlg	-8.4	43	-8.4	43	-9.14	43	-9.14	43	-9.42	41	-9.06	-9.42	41	1	70
Q9Y697_67_457_5kz5_pdb_PLP_8.dlg
P06737_24_832_3cej_pdb_PLP_1.dlg	-8.8	97	-8.8	97	-9.78	97	-9.78	97	-10.05	75	-9.41	-10.05	75	1	50
P32929_1_405_3elp_pdb_PLP_3.dlg	-8.11	47	-8.11	47	-8.96	47	-8.96	47	-9.25	49	-8.71	-9.25	49	1	19
P11216_22_840_5iko.1.A_swissmodel_PLP_4.dlg	-8.65	29	-8.65	29	-9.67	29	-9.67	29	-9.98	40	-9.6	-9.98	40	1	85
P20132_1_328_1p5j_pdb_PLP_1.dlg	-9.6	7	-9.6	7	-10.4	7	-10.4	7	-10.41	10	-10.19	-10.41	10	1	29
P54687_1_386_2coj_pdb_PLP_2.dlg	-9.81	17	-9.81	17	-10.51	17	-10.51	17	-10.52	90	-10.34	-10.52	90	1	42
P20711_1_480_3rch_pdb_PLP_1.dlg	-6.82	77	-6.52	41	-7.53	77	-7.34	41	-7.37	1	-7.11	-8.28	3	3	61
Q96GA7_11_328_2rkb_pdb_PLP_2.dlg	-9.6	63	-9.6	63	-10.39	63	-10.39	63	-10.4	3	-10.14	-10.4	3	1	56
Q6ZQY3_35_521_2jis.1.A_swissmodel_PLP_2.dlg	-8.62	20	-8.62	20	-9.41	20	-9.41	20	-9.62	45	-9.17	-9.7	97	1	75
O14977_10_432_4zgz.1.A_swissmodel_PLP_1.dlg	-4.69	41	-4.57	58	-5.47	41	-5.84	58	-5.88	35	-5.69	-6.07	68	4	35
Q9Y600_7_493_2jis.1.A_swissmodel_PLP_2.dlg	-8.6	46	-8.6	46	-10.09	46	-10.09	46	-10.09	46	-9.88	-10.09	46	1	87
Q8N5Z0_1_425_2r2n_pdb_PLP_2.dlg	-10.6	68	-10.6	68	-11.51	68	-11.51	68	-11.75	54	-11.14	-11.75	54	1	64
P06737_1_847_1l5r_pdb_PLP_3.dlg	-9.53	22	-9.46	15	-10.38	22	-11.0	15	-11.04	93	-10.43	-11.04	93	3	63
Q16773_1_422_3fvu_pdb_PLP_2.dlg	-9.46	51	-9.13	17	-10.11	51	-9.82	17	-9.82	17	-9.6	-10.2	87	3	42
P34896_8_483_1eji.1.D_swissmodel_PLP_2.dlg	-7.74	63	-7.74	63	-8.65	63	-8.65	63	-8.77	54	-8.41	-8.77	54	1	58
P13196_189_573_3hqt.1.A_swissmodel_PLP_1.dlg	-9.33	54	-9.33	54	-10.65	54	-10.65	54	-10.67	71	-10.19	-10.67	71	1	85
P22557_194_547_1fc4.1.A_swissmodel_PLP_2.dlg	-10.1	14	-9.26	52	-10.62	14	-10.02	52	-10.15	38	-9.74	-10.79	29	2	55
Q8N5Z0_1_425_4gdy_pdb_PLP_2.dlg	-10.08	4	-10.08	4	-11.02	4	-11.02	4	-11.17	47	-10.67	-11.17	47	1	85
P32929_1_402_2nmp_pdb_PLP_3.dlg	-9.1	65	-9.1	65	-10.51	65	-10.51	65	-10.51	65	-10.09	-10.51	65	1	94
